FundID,ISIN,CUSIP,Ticker,SEDOL,Basket Shares,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE
HRTG,US59522J1034,59522J103,MAA,2589132,5986,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MAA,,,,
HRTY,US5719032022,571903202,MAR,2210614,9947,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MAR,,,,
HRVG,US5719032022,571903202,MAR,2210614,11611,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MAR,,,,
HRTJ,US5657881067,565788106,MARA,BLR7B52,62627,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MARA,,,,
HRQL,US5657881067,565788106,MARA,BLR7B52,134378,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MARA,,,,
HRTJ,KYG283651076,,MATH,BF2YWH5,3268,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MATH,,,,
HRT9,US5801351017,580135101,MCD,2550707,71883,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MCD,,,,
HRCL,US5801351017,580135101,MCD,2550707,1717,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MCD,,,,
HRTX,NZMRPE0001S2,,MCY,B8W6K56,93005,NZD,N,NZ,,,,,,,,,,,,,,,ST.NZ.NZ.MCY,,,,
HRTH,IE00BTN1Y115,G5960L103,MDT,BTN1Y11,630903,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MDT,,,,
HRTX,NZMELE0002S7,,MEL,BWFD052,108417,NZD,N,NZ,,,,,,,,,,,,,,,ST.NZ.NZ.MEL,,,,
HR21,US30303M1027,30303M102,META,B7TL820,38717,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,
HRV3,US30303M1027,30303M102,META,B7TL820,150717,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,
HRQP,US30303M1027,30303M102,META,B7TL820,5397,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,
HRCL,US30303M1027,30303M102,META,B7TL820,830,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,
HRRA,CA4175521067,417552106,METE,BTGTS10,7582248,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.METE,,,,
HRQA,CA56501R1064,56501R957,MFC,2492519,93185,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MFC,,,,
HRQA,CA5592224011,559222401,MG,2554475,61841,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MG,,,,
HRTY,US5529531015,552953101,MGM,2547419,8899,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MGM,,,,
HRVG,US5529531015,552953101,MGM,2547419,11321,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MGM,,,,
HRTH,US58933Y1055,58933Y105,MRK,2778844,586160,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MRK,,,,
HRTS,US58933Y1055,58933Y105,MRK,2778844,22200,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MRK,,,,
HRTG,ES0105025003,,MRL,BNGNB77,69382,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.MRL,,,,
HRQM,CA59162N1096,59162N109,MRU,2583952,7006,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MRU,,,,
HRQN,CA59162N1096,59162N109,MRU,2583952,859,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MRU,,,,
HRT9,US6174464486,617446448,MS,2262314,118890,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MS,,,,
HRTP,US6174464486,617446448,MS,2262314,33916,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MS,,,,
HR21,US5949181045,594918104,MSFT,2588173,65342,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRT9,US5949181045,594918104,MSFT,2588173,48602,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRTJ,US5949181045,594918104,MSFT,2588173,771,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRVS,US5949181045,594918104,MSFT,2588173,61175,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRVU,US5949181045,594918104,MSFT,2588173,231752,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRQP,US5949181045,594918104,MSFT,2588173,8547,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRCL,US5949181045,594918104,MSFT,2588173,1144,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRRA,CA41754L1058,41754L105,MSHE,BQB3T68,8176092,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MSHE,,,,
HR21,US6200763075,620076307,MSI,B5BKPQ4,69816,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSI,,,,
HRRA,CA4175561071,417556107,MSTE,BTXWBF7,9930414,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MSTE,,,,
HRV4,US5949724083,594972408,MSTR,2974329,294335,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,
HRV8,US5949724083,594972408,MSTR,2974329,2094988,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,
HRQL,US5949724083,594972408,MSTR,2974329,32560,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,
HRQP,US5949724083,594972408,MSTR,2974329,9137,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,
HRTP,US55261F1049,55261F104,MTB,2340168,29942,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MTB,,,,
HRTX,GB00BTQGS779,,MTLN,BTQGS77,8248,EUR,N,GB,,,,,,,,,,,,,,,ST.GB.L.MTLN,,,,
HRTY,US91879Q1094,91879Q109,MTN,2954194,1592,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MTN,,,,
HRVG,US91879Q1094,91879Q109,MTN,2954194,1984,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MTN,,,,
HR21,US5951121038,595112103,MU,2588184,64495,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MU,,,,
HRQA,CA6330671034,633067103,NA,2077303,26769,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,
HRQM,CA6330671034,633067103,NA,2077303,13107,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,
HRQN,CA6330671034,633067103,NA,2077303,1728,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,
HRCJ,CA6330671034,633067103,NA,2077303,8462,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,
HRTJ,CA64112G1054,64112G105,NC,BYY9B18,113561,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.CQ.NC,,,,
HRTY,BMG667211046,,NCLH,B9CGTC3,21152,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NCLH,,,,
HRVG,BMG667211046,,NCLH,B9CGTC3,23289,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NCLH,,,,
HRTJ,CA64073L1013,64073L101,NDA,BJLKG81,28626,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NDA,,,,
HRTX,DE000A0D6554,,NDX1,B06CF71,9284,EUR,N,DE,,,,,,,,,,,,,,,ST.DE.DE.NDX1,,,,
HRTF,US6516391066,651639106,NEM,2636607,19368,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NEM,,,,
HRV9,US64110L1061,64110L106,NFLX,2857817,785600,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NFLX,,,,
HRQP,US64110L1061,64110L106,NFLX,2857817,30909,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NFLX,,,,
HRRA,CA41757E1088,41757E108,NFLY,BTXWBJ1,6722888,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NFLY,,,,
HRTM,GB00B08SNH34,,NG,BDR05C0,625429,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.NG,,,,
HRTF,CA6445351068,644535106,NGD,B043N83,217000,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NGD,,,,
HR21,US81762P1021,81762P102,NOW,B80NXX8,241588,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NOW,,,,
HRTX,CA6665111002,666511100,NPI,B68XHC3,26779,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NPI,,,,
HRTF,AU000000NST8,,NST,6717456,118134,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.NST,,,,
HRTM,ES0116870314,565042900,NTGY,5650422,369289,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.NTGY,,,,
HRQA,CA67077M1086,67077M108,NTR,BDRJLN0,54312,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NTR,,,,
HR21,US67066G1040,67066G104,NVDA,2379504,147606,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRVX,US67066G1040,67066G104,NVDA,2379504,144011,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRVY,US67066G1040,67066G104,NVDA,2379504,1004178,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRQP,US67066G1040,67066G104,NVDA,2379504,23062,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRCL,US67066G1040,67066G104,NVDA,2379504,2799,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRRA,CA41754U1057,41754U105,NVHE,BQB3SV6,7510644,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NVHE,,,,
HRCG,US6701002056,670100205,NVO,2651202,51793,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVO,,,,
HRTH,US66987V1098,66987V109,NVS,2620105,433136,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVS,,,,
HRTX,US65290E1010,65290E101,NXT,BR1GTS6,3540,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NXT,,,,
HRTG,US7561091049,756109104,O,2724193,19392,USD,N,US,,,,,,,,,,,,,,,ST.US.US.O,,,,
HRTF,CA6752224007,675222400,OGC,BQXQY26,63420,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.OGC,,,,
HRTM,US6826801036,682680103,OKE,2130109,145438,USD,N,US,,,,,,,,,,,,,,,ST.US.US.OKE,,,,
HRTM,FR0000133308,,ORA,5176177,576600,EUR,N,FR,,,,,,,,,,,,,,,ST.FR.PA.ORA,,,,
HRTX,US6866881021,686688102,ORA,B03L311,3015,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORA,,,,
HR21,US68389X1054,68389X105,ORCL,2661568,172441,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRT9,US68389X1054,68389X105,ORCL,2661568,124572,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRTJ,US68389X1054,68389X105,ORCL,2661568,1830,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRCH,US68389X1054,68389X105,ORCL,2661568,26614,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRCL,US68389X1054,68389X105,ORCL,2661568,2742,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRTX,DK0060094928,,ORSTED,BYT16L4,16881,DKK,N,DK,,,,,,,,,,,,,,,ST.DK.CO.ORSTED,,,,
HRT0,US69047Q1022,69047Q102,OVV,BJ01KB6,51858,USD,N,US,,,,,,,,,,,,,,,ST.US.US.OVV,,,,
HRT0,US6745991058,674599105,OXY,2655408,47799,USD,N,US,,,,,,,,,,,,,,,ST.US.US.OXY,,,,
HRTF,CA6979001089,697900108,PAAS,2669272,41835,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PAAS,,,,
HR21,US6974351057,697435105,PANW,B87ZMX0,161148,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PANW,,,,
HRCL,US6974351057,697435105,PANW,B87ZMX0,2749,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PANW,,,,
HRCL - TD,US6974351057,697435105,PANW,B87ZMX0,400,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PANW,,,,
HRTS,US7170811035,717081103,PFE,2684703,72800,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PFE,,,,
HRT9,US7427181091,742718109,PG,2704407,150171,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PG,,,,
HRVP,US7010941042,701094104,PH,2671501,2944,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PH,,,,
HRTG,US74340W1036,74340W103,PLD,B44WZD7,7065,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLD,,,,
HRRA,CA41756T1066,41756T106,PLTE,BTGTS32,3455502,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PLTE,,,,
HRV5,US69608A1088,69608A108,PLTR,BN78DQ4,953535,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLTR,,,,
HRQP,US69608A1088,69608A108,PLTR,BN78DQ4,23182,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLTR,,,,
HRTX,US72919P2020,72919P202,PLUG,2508386,165509,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLUG,,,,
HRTP,US6934751057,693475105,PNC,2692665,28749,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PNC,,,,
HRTM,US7234841010,723484101,PNW,2048804,117565,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PNW,,,,
HRQA,CA7392391016,739239101,POW,2697701,65565,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.POW,,,,
HRQM,CA7392391016,739239101,POW,2697701,16713,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.POW,,,,
HRQN,CA7392391016,739239101,POW,2697701,2178,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.POW,,,,
HRT0,CA7063271034,706327954,PPL,B4PT2P8,52189,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRTM,CA7063271034,706327954,PPL,B4PT2P8,269080,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRQA,CA7063271034,706327954,PPL,B4PT2P8,91369,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRQM,CA7063271034,706327954,PPL,B4PT2P8,15810,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRQN,CA7063271034,706327954,PPL,B4PT2P8,2102,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRTG,US74460D1090,74460D109,PSA,2852533,3386,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PSA,,,,
HRTJ,BMG6964L2062,,PSFE,BPCPXY2,4709,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PSFE,,,,
HRTG,CH0018294154,,PSPN,B012877,5476,CHF,N,CH,,,,,,,,,,,,,,,ST.CH.SX.PSPN,,,,
HRT0,US7185461040,718546104,PSX,B78C4Y8,14462,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PSX,,,,
HRQA,CA76131D1033,76131D103,QSR,BTF8CF0,47963,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.QSR,,,,
HRQM,CA76131D1033,76131D103,QSR,BTF8CF0,11404,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.QSR,,,,
HRQN,CA76131D1033,76131D103,QSR,BTF8CF0,1402,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.QSR,,,,
HRQM,CA74935Q1072,74935Q107,RBA,BMWGTH9,4850,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RBA,,,,
HRQN,CA74935Q1072,74935Q107,RBA,BMWGTH9,674,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RBA,,,,
HRTM,CA7751092007,775109200,RCI,2169051,304903,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RCI.B,,,,
HRQA,CA7751092007,775109200,RCI,2169051,90362,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RCI.B,,,,
HRTY,LR0008862868,,RCL,2754907,9223,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RCL,,,,
HRVG,LR0008862868,,RCL,2754907,11299,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RCL,,,,
HRQP,US75734B1008,75734B100,RDDT,BMVNLY2,7777,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RDDT,,,,
HRQ6,US75734B1008,75734B100,RDDT,BMVNLY2,232835,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RDDT,,,,
HRRA,CA41757H1010,41757H101,RDDY,BR53TF0,4333643,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RDDY,,,,
HRTG,US7588491032,758849103,REG,2726177,15890,USD,N,US,,,,,,,,,,,,,,,ST.US.US.REG,,,,
HRTH,US75886F1075,75886F107,REGN,2730190,85700,USD,N,US,,,,,,,,,,,,,,,ST.US.US.REGN,,,,
HRTP,US7591EP1005,7591EP100,RF,B01R311,223272,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RF,,,,
HRTY,US78377T1079,78377T107,RHP,B8QV5C9,2904,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RHP,,,,
HRVG,US78377T1079,78377T107,RHP,B8QV5C9,3692,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RHP,,,,
HRTJ,US7672921050,767292105,RIOT,BD9F675,50429,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RIOT,,,,
HRQL,US7672921050,767292105,RIOT,BD9F675,134430,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RIOT,,,,
HRTX,GB00BNQMPN80,,RNW,BNQMPN8,67830,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RNW,,,,
HRTY,US75700L1089,75700L108,RRR,BYY9947,3698,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RRR,,,,
HRVG,US75700L1089,75700L108,RRR,BYY9947,4705,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RRR,,,,
HRVP,US7607591002,760759100,RSG,2262530,12222,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RSG,,,,
HRVP,US75513E1010,75513E101,RTX,BM5M5Y3,14371,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RTX,,,,
HRTX,US86771W1053,86771W105,RUN,BYXB1Y8,19100,USD,N,US,,,,,,,,,,,,,,,ST.US.US.RUN,,,,
HRQA,CA7800871021,780087953,RY,2754383,20020,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,
HRQM,CA7800871021,780087953,RY,2754383,9618,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,
HRQN,CA7800871021,780087953,RY,2754383,1250,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,
HRQ1,CA7800871021,780087953,RY,2754383,112297,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,
HRQU,CA7800871021,780087953,RY,2754383,20943,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,
HRCJ,CA7800871021,780087953,RY,2754383,6132,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RY,,,,
HRTJ,US8030542042,803054204,SAP,2775135,1541,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SAP,,,,
HRTX,NO0010715139,,SCATC,BQSSWW3,29980,NOK,N,NO,,,,,,,,,,,,,,,ST.NO.OL.SCATC,,,,
HRVL,US8085248545,808524854,SCHR,B53TL94,299112,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SCHR,,,,
HRTM,CH0008742519,,SCMN,5533976,12689,CHF,N,CH,,,,,,,,,,,,,,,ST.CH.SX.SCMN,,,,
HRTX,US83417M1045,83417M104,SEDG,BWC52Q6,10646,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SEDG,,,,
HRT0,US7802593050,780259305,SHEL,BPK3CG3,27613,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SHEL.A,,,,
HRT9,US7802593050,780259305,SHEL,BPK3CG3,295573,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SHEL.A,,,,
HRTX,US82489W1071,82489W107,SHLS,BMDJ085,38835,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SHLS,,,,
HRQ1,CA82509L1076,82509L958,SHOP,BX865C7,106706,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SHOP,,,,
HRQV,CA82509L1076,82509L958,SHOP,BX865C7,115798,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SHOP,,,,
HRTY,US8308791024,830879102,SKYW,2814210,1846,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SKYW,,,,
HRVG,US8308791024,830879102,SKYW,2814210,2344,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SKYW,,,,
HRT0,AN8068571086,806857108,SLB,2779201,43648,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SLB,,,,
HRQA,CA8667961053,866796956,SLF,2566124,54794,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SLF,,,,
HRQM,CA8667961053,866796956,SLF,2566124,17042,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SLF,,,,
HRQN,CA8667961053,866796956,SLF,2566124,2244,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SLF,,,,
HRTX,ES0165386014,,SLR,B1YVKJ4,17843,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.SLR,,,,
HRTS,US80105N1054,80105N105,SNY,2964557,37400,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SNY,,,,
HRQP,US83406F1021,83406F102,SOFI,BM8J4C2,60230,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SOFI,,,,
HRQ7,US83406F1021,83406F102,SOFI,BM8J4C2,1910157,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SOFI,,,,
HRRA,CA41757F1053,41757F105,SOFY,BR53S97,3479488,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SOFY,,,,
HRTG,US8288061091,828806109,SPG,2812452,4710,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SPG,,,,
HRTG,US85254J1025,85254J102,STAG,B64BRQ5,29002,USD,N,US,,,,,,,,,,,,,,,ST.US.US.STAG,,,,
HRQM,CA85472N1096,85472N109,STN,2854238,3589,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.STN,,,,
HRQN,CA85472N1096,85472N109,STN,2854238,501,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.STN,,,,
HR21,IE00BKVD2N49,G7997R103,STX,BKVD2N4,62929,USD,N,US,,,,,,,,,,,,,,,ST.US.US.STX,,,,
HRT0,CA8672241079,867224107,SU,B3NB1P2,41039,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,
HRQA,CA8672241079,867224107,SU,B3NB1P2,79318,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,
HRQM,CA8672241079,867224107,SU,B3NB1P2,15756,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,
HRQN,CA8672241079,867224107,SU,B3NB1P2,1982,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,
HRQ1,CA8672241079,867224107,SU,B3NB1P2,239303,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,
HRQX,CA8672241079,867224107,SU,B3NB1P2,42186,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.SU,,,,
HRTG,US8666741041,866674104,SUI,2860257,7196,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SUI,,,,
HRTY,US8666741041,866674104,SUI,2860257,5515,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SUI,,,,
HRVG,US8666741041,866674104,SUI,2860257,7002,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SUI,,,,
HRTM,GB00B1FH8J72,,SVT,B1FH8J7,266250,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.SVT,,,,
HRTH,US8636671013,863667101,SYK,2853688,176326,USD,N,US,,,,,,,,,,,,,,,ST.US.US.SYK,,,,
HRQM,CA87971M1032,87971M962,T,2381093,54050,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.T,,,,
HRQN,CA87971M1032,87971M962,T,2381093,6884,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.T,,,,
HRQZ,CA87971M1032,87971M962,T,2381093,402610,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.T,,,,
HRQ1,CA87971M1032,87971M962,T,2381093,556435,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.T,,,,
HRTM,US00206R1023,00206R102,T,2831811,398084,USD,N,US,,,,,,,,,,,,,,,ST.US.US.T,,,,
HR21,CA41753K1084,41753K108,TBIL,BPX4X04,66681,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRTH,CA41753K1084,41753K108,TBIL,BPX4X04,329927,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRT9,CA41753K1084,41753K108,TBIL,BPX4X04,16472,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRTP,CA41753K1084,41753K108,TBIL,BPX4X04,4061,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRTM,CA41753K1084,41753K108,TBIL,BPX4X04,68508,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRQA,CA41753K1084,41753K108,TBIL,BPX4X04,2560,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRAS,CA41753K1084,41753K108,TBIL,BPX4X04,37624,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRVN,CA41753K1084,41753K108,TBIL,BPX4X04,6940,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRVO,CA41753K1084,41753K108,TBIL,BPX4X04,10177,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRCL,CA41753K1084,41753K108,TBIL,BPX4X04,62331,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRCJ,CA41753K1084,41753K108,TBIL,BPX4X04,40391,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TBIL,,,,
HRQA,CA8911605092,891160954,TD,2897222,36283,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,
HRQM,CA8911605092,891160954,TD,2897222,17375,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,
HRQN,CA8911605092,891160954,TD,2897222,2267,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,
HRQ1,CA8911605092,891160954,TD,2897222,207970,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,
HRQW,CA8911605092,891160954,TD,2897222,36301,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,
HRCJ,CA8911605092,891160954,TD,2897222,11004,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TD,,,,
HRTX,US35834F1049,35834F104,TE,BSKPBK7,53335,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TE,,,,
